rho, V, psi_0, psi_1, psi_2, psi_3, psi_4, psi_5, psi_6, psi_7, psi_8, psi_9, psi_10, psi_11, psi_12, psi_13, psi_14, psi_15, psi_16, psi_17, psi_18, psi_19, psi_20, psi_21, psi_22, psi_23, psi_24, psi_25, psi_26, psi_27, psi_28, psi_29, psi_30, psi_31, psi_32, psi_33, psi_34, psi_35, psi_36, psi_37, psi_38, psi_39, psi_40, psi_41, psi_42, psi_43, psi_44, psi_45, psi_46, psi_47, psi_48, psi_49, psi_50, psi_51, psi_52, psi_53, psi_54, psi_55, psi_56, psi_57, psi_58, psi_59, psi_60, psi_61, psi_62, psi_63, psi_64, psi_65, psi_66, psi_67, psi_68, psi_69, psi_70, psi_71, psi_72, psi_73, psi_74, psi_75, psi_76, psi_77, psi_78, psi_79, psi_80, psi_81, psi_82, psi_83, psi_84, psi_85, psi_86, psi_87, psi_88, psi_89, psi_90, psi_91, psi_92, psi_93, psi_94, psi_95, psi_96, psi_97, psi_98, psi_99, psi_100, psi_101, psi_102, psi_103, psi_104, psi_105, psi_106, psi_107, psi_108, psi_109, psi_110, psi_111, psi_112, psi_113, psi_114, psi_115, psi_116, psi_117, psi_118, psi_119, psi_120, psi_121, psi_122, psi_123, psi_124, psi_125, psi_126, psi_127, psi_128, psi_129, psi_130, psi_131, psi_132, psi_133, psi_134, psi_135, psi_136, psi_137, psi_138, psi_139, psi_140, psi_141, psi_142, psi_143, psi_144, psi_145, psi_146, psi_147, psi_148, psi_149, psi_150, psi_151, psi_152, psi_153, psi_154, psi_155, psi_156, psi_157, psi_158, psi_159, psi_160, psi_161, psi_162, psi_163, psi_164, psi_165, psi_166, psi_167, psi_168, psi_169, psi_170, psi_171, psi_172, psi_173, psi_174, psi_175, psi_176, psi_177, psi_178, psi_179, psi_180, psi_181, psi_182, psi_183, psi_184, psi_185, psi_186, psi_187, psi_188, psi_189, psi_190, psi_191, psi_192, psi_193, psi_194, psi_195, psi_196, psi_197, psi_198, psi_199, E
0, inf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.3062,
0.1, 10.05, 0.140286, -0.174813, 0.191302, -0.199122, 0.201727, -0.200814, 0.197363, 0.191999, 0.18515, 0.177128, -0.168167, -0.158449, -0.148122, -0.137306, -0.126102, -0.114594, -0.102856, -0.0909534, -0.078942, -0.0668727, -0.0547912, -0.0427388, 0.0307535, -0.0188706, 0.00712254, 0.00446002, -0.0158482, 0.0270146, 0.0379329, 0.0485779, -0.0589247, -0.0689499, 0.0786291, -0.0879392, -0.0968564, -0.105357, -0.113417, 0.121011, 0.128113, -0.134696, -0.14073, -0.146185, -0.151025, 0.155214, -0.158707, 0.161457, 0.163405, 0.164482, -0.164603, 0.163661, -0.161511, 0.157956, 0.152695, -0.14521, 0.13432, 0.116258, 0.0827863, 0.0399269, 0.0129269, -0.00330228, 0.000736906, 0.000149291, 2.79122e-05, 4.87796e-06, -8.00288e-07, 1.59477e-07, 2.40913e-08, -7.88479e-09, 7.27725e-09, -3.06599e-08, 1.28525e-08, 2.57284e-09, 1.01421e-08, -8.65615e-09, 1.23715e-08, -1.1609e-08, 1.30529e-08, -2.49035e-09, -1.06918e-08, 9.42954e-09, 4.25717e-09, -6.25564e-10, -2.17872e-09, -6.95984e-10, 7.87848e-09, 6.08589e-09, 1.88297e-09, 1.36499e-08, 3.33492e-09, 3.46635e-09, 4.27348e-09, -6.89656e-10, -8.85825e-10, 6.08225e-09, 4.6619e-09, -4.56159e-09, 4.1966e-09, -4.32801e-09, 4.38587e-09, 1.58238e-09, 1.5674e-09, -1.81412e-09, -5.35195e-09, 6.85026e-10, 6.28564e-11, -3.74841e-09, 5.79651e-09, -1.38188e-09, -2.15867e-09, -3.73953e-09, -2.55021e-09, -1.96068e-09, -2.96517e-10, -8.73149e-10, -1.12078e-09, 2.32215e-09, 5.4813e-10, -5.57805e-09, -4.98561e-09, -7.5965e-09, -1.78802e-09, -2.1411e-09, 2.77254e-09, -1.88e-09, -1.93526e-09, -2.03282e-09, -6.23861e-13, -1.19848e-09, -2.98415e-12, 3.37701e-09, -3.72598e-09, 3.39362e-09, -2.19487e-09, -3.16856e-10, -4.79872e-10, -1.33358e-09, -1.83205e-09, -1.06362e-09, 1.66538e-10, 1.93871e-10, 2.79141e-10, 5.59727e-10, 1.15989e-09, -7.60804e-10, -3.35203e-10, 9.1018e-10, -7.79189e-11, -7.77662e-10, 7.72004e-10, 7.10644e-10, 2.72408e-09, -9.5266e-11, -9.74931e-10, 6.69297e-10, 1.8255e-09, -6.72054e-10, 7.8449e-10, 1.82846e-09, -7.81514e-10, -1.11515e-09, -1.65398e-09, 9.47536e-10, 1.0792e-09, 7.45825e-10, 1.59091e-10, -3.80223e-09, -2.46457e-10, -3.28828e-09, -2.26449e-10, -5.933e-10, -1.18823e-09, 8.89538e-11, 1.51868e-10, -6.94123e-10, 1.24353e-09, 8.32942e-11, -2.38788e-09, 3.64641e-10, 1.51213e-09, -3.52878e-09, 1.98729e-09, 4.51463e-10, -2.89553e-10, -1.00071e-10, -1.59139e-11, -1.79403e-10, 2.78961e-10, 1.54785e-10, 1.25346e-11, -3.31624e-11, 2.28344e-10, -2.00058e-10, 2.50926e-11, -1.4113e-12, 7.72317e-11, 2.61304e-11, -6.62396e-12, -2.82585e-12, -5.7564e-12, 2.67261e-13, 16.9511,
0.2, 5.2, 0.206678, -0.238553, 0.239757, -0.226928, 0.206483, -0.181697, 0.154514, 0.126197, 0.0976196, 0.0694099, -0.0420335, -0.0158405, 0.00890336, 0.0319961, 0.0532856, 0.0726593, 0.0900366, 0.105364, 0.118609, 0.129761, 0.138823, 0.145812, -0.150759, 0.153707, -0.154706, 0.153817, -0.151107, 0.146654, 0.140538, 0.132849, -0.123682, -0.113137, 0.10132, -0.08834, -0.0743144, -0.0593634, -0.0436127, 0.0271937, 0.0102422, 0.00709934, 0.0246828, 0.042353, 0.0599469, -0.0772924, 0.0942065, -0.110493, -0.125938, -0.140308, 0.153339, -0.164727, 0.174106, -0.18102, -0.184849, 0.184633, -0.178428, -0.160489, -0.118159, -0.0587887, -0.0196657, 0.00520004, -0.00120216, -0.000252424, -4.89372e-05, -8.85851e-06, 1.52639e-06, -2.62487e-07, -1.44621e-08, 9.30234e-09, -2.48719e-08, 4.4504e-08, -1.93985e-08, 2.13944e-09, -1.84499e-08, 2.23319e-08, -3.48787e-09, 1.59401e-08, -5.19083e-09, 2.61111e-09, -4.71749e-09, -6.31613e-09, -8.20641e-09, 1.29374e-09, 1.03205e-08, 7.09007e-10, 1.36606e-09, -6.91497e-09, 9.01758e-09, -3.45989e-09, -7.01215e-09, -6.12204e-10, -1.1223e-08, 8.81282e-10, 1.30733e-09, -6.17841e-09, -5.0982e-09, -1.46778e-08, -9.9796e-10, -1.74679e-09, 7.59467e-09, 2.41498e-09, 9.16345e-10, 4.72957e-10, 3.58812e-09, -5.55322e-09, -3.83507e-09, 6.10761e-09, 3.22449e-09, 2.696e-09, 1.77048e-09, 2.01571e-09, -3.34237e-09, 5.84955e-09, 2.64067e-09, 4.73179e-09, 4.33065e-10, -4.98658e-09, -2.68244e-09, 1.70559e-09, -7.03651e-10, 6.3862e-09, 4.22343e-09, 2.15769e-09, -4.47434e-09, 1.44654e-09, -4.82462e-10, 1.62745e-09, -4.03343e-10, 1.69282e-09, -1.93835e-09, -2.13996e-10, 3.16714e-09, -3.07495e-09, 3.28583e-09, 3.66509e-10, 1.96882e-10, 6.42365e-10, -1.02594e-09, 1.71669e-09, -2.09162e-10, -1.44079e-10, 4.05676e-11, 2.52603e-09, 5.82651e-10, -5.98315e-10, -2.13525e-09, 7.05874e-10, -1.33573e-10, 1.56207e-09, 1.77765e-09, 5.10728e-10, 2.58244e-09, -9.71772e-10, -1.10761e-09, 6.3522e-10, 1.08446e-09, 7.47161e-10, 1.44446e-09, 3.53786e-09, -9.40015e-10, 1.07133e-09, 3.29772e-10, -6.56528e-10, 2.07075e-09, -2.23413e-09, -1.43897e-09, 2.76953e-09, -2.33124e-09, 2.42007e-09, -8.63732e-10, 1.46275e-09, -1.6634e-09, 2.09986e-09, 3.87464e-10, 2.50521e-09, -1.86023e-09, 3.64995e-10, 3.09045e-09, -1.70117e-09, -1.98243e-09, 2.53421e-09, -3.22999e-10, -3.35585e-10, 5.34194e-11, 2.5575e-10, 1.65254e-10, 8.81669e-11, -2.34146e-10, 3.43352e-11, 4.18453e-11, 1.8334e-10, -2.32121e-11, 2.65025e-10, 2.57704e-11, -3.35599e-11, -1.1225e-10, -2.09024e-11, -4.31218e-12, 1.16448e-11, 7.27505e-12, 1.60607e-12, 25.6431,
0.3, 3.78333, 0.263723, -0.270881, 0.235802, -0.18542, 0.130294, -0.0756885, 0.024518, -0.021549, -0.0615819, -0.0951226, 0.122029, 0.142382, 0.156416, 0.164481, 0.167006, 0.164477, 0.157418, 0.146379, 0.131922, 0.114613, 0.0950146, 0.0736807, -0.0511497, 0.0279409, -0.00455103, -0.0185492, 0.0409176, -0.0621427, -0.0818463, -0.0996845, 0.11535, 0.128572, -0.139119, 0.146799, 0.15146, 0.152994, 0.15133, -0.146446, -0.13836, 0.127136, 0.112885, 0.0957622, 0.0759749, -0.0537794, 0.0294858, -0.0034618, 0.0238626, 0.0519877, -0.0803324, 0.108217, -0.134837, 0.159209, 0.180079, -0.195678, 0.202878, 0.193504, 0.149593, 0.0777779, 0.0272098, -0.00753278, 0.00182301, 0.000400411, 8.11621e-05, 1.53445e-05, -2.75956e-06, 4.66261e-07, 4.14316e-08, 1.79591e-08, 1.92653e-08, -2.12944e-08, 2.54744e-08, -1.33064e-08, 4.42836e-08, -1.1929e-08, 6.19708e-09, 2.28214e-09, -6.3949e-09, -7.60265e-09, 6.11747e-09, 4.77432e-09, 1.38251e-08, -2.76435e-11, 3.908e-09, -9.52717e-10, 5.27609e-09, 3.47242e-09, -3.44674e-09, 8.93506e-10, -8.19755e-09, 1.29922e-09, 2.49664e-09, 5.22754e-09, -4.57955e-09, -3.13554e-09, -6.13007e-09, -7.34466e-09, 1.1181e-08, -1.53568e-09, 6.85883e-09, -8.14974e-09, 1.40607e-08, -9.15884e-10, -1.18008e-09, -1.01249e-09, 2.51442e-09, -7.00875e-09, -6.77202e-09, -5.0258e-09, -2.67497e-09, 2.10354e-09, -6.84471e-10, -5.87126e-09, 4.95357e-10, -2.18459e-09, 1.54436e-09, -2.26042e-10, -2.08312e-10, 1.50972e-09, 3.63495e-09, -9.78862e-10, -5.67266e-09, -1.22733e-09, 3.02023e-10, -4.07209e-09, 1.56205e-09, -3.13922e-10, 8.92897e-10, -8.25706e-10, 4.91759e-09, 3.58651e-10, -2.5468e-09, 3.59289e-09, -3.54709e-09, 3.07678e-10, -2.57418e-10, 4.16807e-10, -1.68809e-09, -1.79199e-09, 2.50294e-11, 2.47258e-10, -3.45049e-10, 6.98713e-10, 1.68411e-09, -1.11745e-09, -3.21595e-09, 1.33353e-09, -1.04646e-10, 1.46247e-09, 1.55847e-09, -3.31885e-10, 1.94957e-09, 2.52179e-10, -9.13111e-10, 7.00851e-10, -2.9194e-10, 7.51185e-11, -4.81368e-09, -3.42124e-10, -4.41826e-10, 1.94947e-09, 9.58543e-10, -1.37041e-09, -9.34564e-11, -2.60219e-09, 1.27234e-09, 2.90078e-09, 1.7234e-09, 1.9922e-09, 1.64664e-09, -2.8648e-09, 2.55732e-09, -2.28096e-09, -4.49382e-11, -1.87982e-09, -1.29499e-09, -3.80732e-10, -1.86442e-09, 1.89708e-09, 7.6787e-10, -6.43651e-10, -7.33971e-11, 2.04619e-10, -5.16084e-10, -6.64036e-10, 1.35682e-11, -3.81378e-11, 2.40251e-11, -2.05363e-10, -8.75749e-11, -2.28123e-10, -6.61836e-11, -1.59173e-10, -5.44458e-11, 3.44362e-11, 6.80865e-11, 1.26566e-11, 1.32705e-11, -1.24916e-11, 3.33362e-13, -3.84971e-12, 34.3278,
0.4, 3.3, 0.307564, -0.26623, 0.179161, -0.0863797, 0.00239716, 0.0668825, -0.119425, -0.155198, -0.175273, -0.181334, 0.175387, 0.159573, 0.13605, 0.106906, 0.0741081, 0.0394643, 0.00459705, -0.0290704, -0.0603212, -0.0881484, -0.111752, -0.130532, 0.144087, -0.152193, 0.154804, -0.152028, 0.144121, -0.131468, -0.114568, -0.0940193, 0.0705014, 0.0447603, -0.0175909, -0.0101793, -0.0377062, -0.0641467, -0.0886732, 0.110492, 0.128856, -0.143085, -0.152576, -0.156823, -0.155431, 0.148129, -0.134794, 0.11546, 0.09034, 0.05985, -0.0246329, -0.0144067, 0.0560525, -0.0986987, -0.140208, 0.177594, -0.205959, -0.213931, -0.176762, -0.0973118, -0.0359999, 0.010532, -0.00268863, -0.000621475, -0.000132312, -2.62081e-05, 4.89151e-06, -8.50841e-07, -1.22212e-07, -3.14061e-08, -4.018e-09, 2.08881e-08, -1.87391e-08, 1.07812e-09, -3.07319e-08, 1.2457e-08, 1.14438e-09, -1.77819e-08, 1.88372e-09, 2.53646e-09, -5.0691e-10, -4.87688e-09, 9.80792e-10, 2.017e-09, -1.33832e-09, -3.21791e-09, 2.30913e-09, 3.58076e-09, 1.91423e-08, 4.17638e-09, 2.76448e-09, 4.68628e-09, 3.88779e-09, -1.98355e-10, 3.82873e-09, 4.90767e-10, 5.68524e-09, -5.14113e-09, -1.97749e-09, -4.99666e-09, 3.49209e-09, -9.18426e-09, -2.62917e-09, 8.92169e-09, 2.42412e-09, 7.49046e-10, -1.77214e-09, 4.65012e-09, 2.4579e-09, 5.33507e-09, 8.90892e-10, 1.66475e-10, 2.25617e-09, 7.49975e-09, -3.93468e-09, 1.09126e-09, -1.8575e-09, -6.14793e-10, -1.99409e-10, 4.87346e-10, -4.20787e-09, -3.02215e-09, 4.61616e-09, -1.54343e-11, 1.06202e-09, 2.69154e-09, 3.96958e-10, -7.87966e-10, -9.71608e-10, -3.0999e-10, -6.9752e-09, -3.12452e-09, 3.13301e-09, -3.47148e-09, 2.42221e-09, -6.77887e-11, 6.38667e-10, -1.23137e-09, -1.88796e-09, 1.04508e-09, 4.43869e-10, -3.08649e-10, 4.00778e-10, 2.12657e-09, 1.59004e-09, -1.01386e-09, -2.69463e-09, 6.04692e-10, -1.59719e-10, 2.0364e-09, 1.79437e-11, 6.44604e-11, 1.75375e-09, 2.06063e-09, -9.22126e-10, 1.21142e-09, -1.53802e-09, -1.24913e-09, 4.5816e-11, -4.5234e-09, 3.09621e-10, 8.6502e-10, -1.75645e-09, -3.38467e-10, 9.36663e-10, 3.61469e-09, 1.70921e-09, 1.78669e-10, 2.56969e-09, -2.46151e-10, 7.27679e-10, 2.66309e-09, 7.80551e-10, -2.44493e-09, -4.98058e-10, 1.02003e-09, 3.58189e-09, -4.10678e-10, 1.79138e-10, 4.77992e-11, 1.37326e-09, -1.83695e-09, -1.02154e-09, 8.60889e-11, 9.61758e-10, 6.61246e-10, -2.93843e-10, 2.78481e-11, 1.35178e-10, 2.06179e-10, -9.51522e-11, 1.65839e-10, 1.73602e-12, -8.21301e-11, 7.69684e-12, -5.83184e-11, 1.62069e-11, 1.74609e-11, -6.64128e-12, 3.99117e-12, -4.27669e-12, 1.54755e-12, 42.9853,
0.5, 3.25, 0.335855, -0.225103, 0.0824002, 0.039505, -0.126452, 0.177112, -0.195375, -0.187244, -0.159347, -0.118151, 0.0695456, 0.0186256, -0.0304054, -0.0742548, -0.110513, -0.137594, -0.154657, -0.161516, -0.158544, -0.146573, -0.126798, -0.100684, 0.0698745, -0.0361102, 0.00115225, 0.0332854, -0.0655965, 0.0943346, 0.118256, 0.136355, -0.147889, -0.152399, 0.149715, -0.139962, -0.123554, -0.101177, -0.0737718, 0.042509, 0.0087518, 0.0259798, 0.0600537, 0.0917762, 0.119445, -0.141408, 0.156128, -0.162251, -0.158678, -0.144644, 0.119811, -0.0843626, 0.0391302, 0.0142471, 0.0730794, -0.133162, 0.187448, 0.220548, 0.19898, 0.117576, 0.0464563, -0.0144684, 0.00391654, 0.000956297, 0.000214371, 4.45763e-05, -8.6706e-06, 1.57519e-06, 2.47352e-07, 5.119e-08, -8.99039e-09, -1.01502e-08, 8.59285e-09, 2.06339e-08, 3.63989e-08, -8.649e-09, -8.60119e-09, 1.72252e-08, -3.72588e-09, 5.51537e-09, 6.42614e-09, 1.01418e-08, 1.16081e-08, -7.27205e-09, 1.04783e-11, 1.94242e-09, -1.10301e-09, -8.11239e-09, -8.93519e-09, -7.99409e-09, 5.06263e-09, 4.68034e-09, -5.51243e-10, -5.3107e-09, -5.44173e-09, -1.97433e-09, 7.14627e-09, -8.44952e-09, 1.31078e-08, -5.76519e-09, -1.62184e-09, -1.53317e-09, 6.68755e-09, 3.39368e-09, 1.81633e-09, -1.68589e-09, 1.186e-09, -4.93628e-09, 4.2179e-09, -1.88039e-09, 2.65846e-09, -5.30458e-09, 3.12331e-09, -7.14039e-09, 2.50274e-10, -2.48984e-09, -1.77116e-09, 7.33736e-09, 1.47857e-09, 1.29644e-10, -1.11947e-10, 2.4213e-09, -1.539e-09, 1.506e-09, 1.45022e-09, 3.32705e-10, -4.21461e-09, 8.69397e-10, -2.35752e-12, 2.77124e-10, 6.24263e-09, 1.92333e-09, -4.3418e-09, 4.21332e-09, -4.57167e-10, -3.72697e-10, -8.35717e-10, 1.66979e-09, 8.3469e-10, -3.98703e-12, -1.0168e-09, -8.17372e-10, -2.42907e-10, -3.04956e-10, 1.3112e-09, -1.38065e-09, -1.78038e-09, 9.21898e-10, 2.53729e-11, 3.2796e-09, -2.21981e-09, -8.23798e-11, 1.38659e-09, 1.69536e-09, -7.36733e-10, 1.67102e-09, -2.18617e-09, -1.04654e-09, -3.81466e-09, -3.04427e-09, 5.71487e-10, -1.60278e-10, -2.89566e-09, 1.15198e-09, -6.18469e-10, 1.47196e-09, -2.21156e-09, -6.449e-10, -1.59887e-09, 4.51648e-11, -3.77454e-10, -1.78873e-09, -3.56366e-10, 2.37843e-09, -5.73209e-10, -4.6487e-10, -2.43602e-09, 1.14612e-09, 1.09669e-09, -2.46771e-09, -1.9161e-09, 2.67098e-09, 1.2785e-09, -2.81871e-10, -6.56019e-10, -3.22896e-10, 2.37758e-10, 7.98401e-11, -1.84053e-10, -1.48014e-10, 2.46352e-10, -6.23998e-11, 8.97438e-12, 2.06331e-10, 2.8077e-11, 6.29241e-11, -6.57927e-11, -3.80922e-11, 5.60089e-13, 5.96407e-13, 5.91913e-12, 3.36439e-12, 51.6059,
0.6, 3.46667, 0.347892, -0.153622, -0.0326339, 0.153198, -0.205329, 0.202081, -0.160512, -0.0971125, -0.0259262, 0.042117, -0.0992719, -0.14074, -0.164277, -0.169736, -0.158592, -0.133491, -0.0978285, -0.0553818, -0.00999392, 0.0346876, 0.0754137, 0.109486, -0.134855, 0.150177, -0.154826, 0.148874, -0.133031, 0.108573, 0.0772427, 0.0411323, -0.00256492, 0.0360344, -0.0722656, 0.103877, 0.128881, 0.145657, 0.153038, -0.150387, -0.13764, 0.11534, 0.0846379, 0.0472708, 0.00551418, 0.0378942, -0.0798587, 0.117059, 0.146112, 0.163766, -0.167125, 0.153913, -0.12278, 0.0736913, 0.00841574, 0.0686854, -0.148881, -0.212451, -0.215194, -0.138467, -0.0589625, 0.0196609, -0.00566375, -0.00146413, -0.000346029, -7.55921e-05, 1.53783e-05, -2.91426e-06, -5.16258e-07, -9.61831e-08, 2.03879e-08, 6.34208e-09, 8.67691e-09, -1.82807e-08, -3.41834e-08, 3.35656e-11, -2.47063e-09, -2.37311e-09, 4.02743e-09, -1.00182e-08, -2.37248e-09, -6.88108e-09, 4.28594e-09, -5.26175e-11, 9.23832e-09, 1.39924e-09, 4.55304e-09, 4.20381e-10, -9.22817e-09, 7.82409e-09, -9.00999e-10, 1.10434e-09, -2.21048e-09, -1.29935e-09, 8.91774e-09, -3.2078e-09, -5.79988e-09, -1.21104e-09, -2.2235e-09, -7.42879e-09, -1.24212e-09, -2.28138e-09, -2.26839e-09, -9.81019e-09, -7.27642e-09, 5.59808e-09, 1.90969e-09, 8.33457e-09, -4.4738e-09, 1.77885e-09, 3.39554e-11, 3.1521e-09, 1.56956e-09, -3.92557e-09, 4.47196e-09, -3.94098e-10, 3.40827e-09, -5.51612e-09, 2.03251e-09, -3.54311e-09, 6.72094e-09, 6.96067e-10, -1.38084e-09, -1.61314e-09, -2.11582e-10, -5.48515e-10, 5.11196e-09, 1.89906e-10, 1.72746e-09, 2.67653e-10, -3.12828e-09, -2.17175e-09, 4.34104e-09, -4.07993e-09, -1.08217e-09, 6.90915e-11, 5.62056e-10, -2.04718e-09, -1.33484e-09, -3.81397e-10, 1.36993e-09, -1.05722e-09, 7.93754e-11, 6.16151e-10, 2.53131e-09, -1.35318e-09, -1.84253e-09, 2.70241e-11, -9.69579e-11, 1.05561e-09, -2.94566e-09, -8.58295e-12, -4.60064e-11, -7.88584e-11, -6.89456e-10, 1.69618e-09, -2.42864e-09, 7.06336e-10, 1.19843e-10, -7.62222e-10, 2.47058e-10, -4.25711e-11, 1.82111e-10, 1.01247e-09, -2.39286e-09, -3.24863e-09, -1.99628e-09, -1.8673e-09, -3.51262e-10, -2.08491e-09, -2.28453e-09, 2.42017e-09, -2.68004e-09, 9.11898e-10, 7.29702e-10, 2.30076e-09, -7.87498e-10, -2.69628e-09, -1.66692e-09, 3.58443e-09, -1.93094e-10, -1.37668e-09, -1.19873e-10, 1.52609e-10, -2.37989e-10, 1.53608e-11, -2.27964e-11, -2.38687e-10, 1.64097e-10, 1.40246e-10, -1.64403e-10, 2.35013e-11, 1.10515e-10, -1.01786e-10, 4.84135e-12, -2.66778e-11, 3.13615e-11, 2.31644e-11, -9.55839e-12, -1.39494e-12, -4.25646e-12, -5.88149e-12, 60.1843,
0.7, 3.87857, 0.344525, -0.0620587, -0.140565, 0.220243, -0.203908, 0.130602, -0.0352723, 0.0559854, 0.126505, 0.167951, -0.178604, -0.161515, -0.122783, -0.0700669, -0.0113806, 0.0458206, 0.09528, 0.13233, 0.15407, 0.159368, 0.148721, 0.124022, -0.0882473, 0.0451152, 0.00127387, -0.04678, 0.0875401, -0.120238, -0.142318, -0.152139, 0.149057, 0.133443, -0.10664, 0.0708493, 0.0289786, -0.0155677, -0.0591217, 0.0980114, 0.128827, -0.148681, -0.155455, -0.148008, -0.126343, 0.0917135, -0.0466633, -0.00502163, -0.0584488, -0.107861, 0.146986, -0.16952, 0.169739, -0.143291, -0.0882218, 0.00641352, 0.0937699, 0.189303, 0.224028, 0.159527, 0.0738274, -0.0264792, 0.00813856, 0.00223078, 0.000556303, 0.000127759, -2.72433e-05, 5.40582e-06, 1.03517e-06, 1.75919e-07, -3.23723e-08, 2.95806e-09, -8.41292e-10, 6.79766e-09, 2.39806e-08, 1.72597e-08, 1.30081e-08, -1.16211e-08, 8.10202e-09, 3.40723e-09, -1.77457e-09, 5.2894e-09, -4.65648e-09, -4.44157e-10, 8.91863e-09, 5.02161e-09, 1.56912e-09, 4.71517e-09, 1.29508e-08, -6.43532e-10, -8.22611e-10, -2.78166e-09, -1.48705e-09, -2.25055e-09, -3.98697e-09, 3.24717e-09, -3.72858e-09, -6.18072e-09, 1.04389e-09, -6.00414e-09, -2.82781e-09, -1.19218e-09, 2.81101e-09, -3.88369e-09, 3.05277e-09, -1.456e-09, -3.49394e-09, 4.3891e-09, 4.60382e-09, -4.31384e-09, -2.65439e-09, 2.83853e-09, -1.13961e-09, 5.08838e-09, -9.96973e-10, 2.15513e-09, 2.95117e-10, -3.99171e-09, -3.58564e-09, 2.16611e-09, -5.40464e-09, -2.46247e-09, 2.59181e-09, 1.10007e-09, -3.63739e-09, 1.04562e-09, -6.01046e-10, -1.61718e-09, -3.0193e-09, 8.97451e-11, -1.88958e-10, 1.55099e-09, -2.46246e-09, 3.27702e-09, 1.52875e-09, -2.67954e-10, -1.43076e-12, 2.60537e-09, 2.16419e-09, -3.74812e-10, -1.26458e-09, 4.0718e-10, -2.66816e-11, -1.80795e-09, 9.62575e-10, -9.46735e-10, -3.10566e-09, 8.06344e-11, 1.09401e-10, -2.37681e-09, -2.14648e-09, 2.02515e-09, -5.47634e-10, -6.03751e-10, -1.22252e-10, 9.45697e-10, -2.51722e-09, 2.13588e-09, -1.99385e-09, -2.29924e-09, -4.77974e-11, -5.51756e-11, 2.06346e-09, -1.53482e-09, 1.02877e-09, 4.77457e-10, 3.67876e-09, -2.68723e-09, -3.71056e-10, -5.97728e-10, -8.40072e-10, -2.99462e-09, 1.61536e-09, -6.96761e-10, 1.17012e-09, -3.30287e-09, 2.33224e-09, 3.92001e-09, 1.00355e-09, -2.55421e-09, 2.46139e-09, 3.0828e-10, -1.24945e-09, -3.10102e-10, 7.15034e-10, 9.23093e-11, -4.10162e-11, 3.37097e-10, -2.30919e-10, -2.37955e-10, -2.22957e-11, -4.02144e-11, -2.18254e-10, 3.33014e-11, 1.32516e-11, 4.97808e-11, 6.64126e-11, -1.59334e-11, 3.52223e-11, -1.38992e-13, -1.70323e-12, 7.03105e-12, 68.717,
