rho, V, psi_0, psi_1, psi_2, psi_3, psi_4, psi_5, psi_6, psi_7, psi_8, psi_9, psi_10, psi_11, psi_12, psi_13, psi_14, psi_15, psi_16, psi_17, psi_18, psi_19, psi_20, psi_21, psi_22, psi_23, psi_24, psi_25, psi_26, psi_27, psi_28, psi_29, psi_30, psi_31, psi_32, psi_33, psi_34, psi_35, psi_36, psi_37, psi_38, psi_39, psi_40, psi_41, psi_42, psi_43, psi_44, psi_45, psi_46, psi_47, psi_48, psi_49, psi_50, psi_51, psi_52, psi_53, psi_54, psi_55, psi_56, psi_57, psi_58, psi_59, psi_60, psi_61, psi_62, psi_63, psi_64, psi_65, psi_66, psi_67, psi_68, psi_69, psi_70, psi_71, psi_72, psi_73, psi_74, psi_75, psi_76, psi_77, psi_78, psi_79, psi_80, psi_81, psi_82, psi_83, psi_84, psi_85, psi_86, psi_87, psi_88, psi_89, psi_90, psi_91, psi_92, psi_93, psi_94, psi_95, psi_96, psi_97, psi_98, psi_99, psi_100, psi_101, psi_102, psi_103, psi_104, psi_105, psi_106, psi_107, psi_108, psi_109, psi_110, psi_111, psi_112, psi_113, psi_114, psi_115, psi_116, psi_117, psi_118, psi_119, psi_120, psi_121, psi_122, psi_123, psi_124, psi_125, psi_126, psi_127, psi_128, psi_129, psi_130, psi_131, psi_132, psi_133, psi_134, psi_135, psi_136, psi_137, psi_138, psi_139, psi_140, psi_141, psi_142, psi_143, psi_144, psi_145, psi_146, psi_147, psi_148, psi_149, psi_150, psi_151, psi_152, psi_153, psi_154, psi_155, psi_156, psi_157, psi_158, psi_159, psi_160, psi_161, psi_162, psi_163, psi_164, psi_165, psi_166, psi_167, psi_168, psi_169, psi_170, psi_171, psi_172, psi_173, psi_174, psi_175, psi_176, psi_177, psi_178, psi_179, psi_180, psi_181, psi_182, psi_183, psi_184, psi_185, psi_186, psi_187, psi_188, psi_189, psi_190, psi_191, psi_192, psi_193, psi_194, psi_195, psi_196, psi_197, psi_198, psi_199, E
0, inf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99931,
0.1, 10.005, 0.0498232, 0.067723, 0.0791389, -0.0872799, 0.0934142, -0.0981807, 0.101947, -0.104945, 0.107333, -0.109222, 0.110695, -0.111813, -0.112626, 0.113174, 0.113488, -0.113594, 0.113515, 0.113269, -0.112872, -0.112339, 0.11168, -0.110906, 0.110028, 0.109053, 0.107988, 0.106841, -0.105617, -0.104323, -0.102962, -0.10154, 0.10006, 0.0985265, -0.0969435, -0.0953138, -0.0936406, -0.0919269, 0.0901753, 0.0883881, -0.0865681, 0.084717, -0.0828372, 0.0809305, -0.0789988, 0.0770446, 0.0750682, 0.0730718, 0.0710574, -0.0690259, -0.0669787, 0.064917, -0.0628425, -0.0607564, 0.0586592, 0.0565525, 0.0544372, 0.0523147, 0.0501855, -0.0480507, -0.0459113, -0.0437681, -0.041622, -0.039474, -0.0373245, -0.0351747, 0.033025, -0.0308765, 0.0287299, 0.0265864, -0.0244475, 0.0223155, 0.0201931, -0.0180825, -0.0159817, 0.0138817, 0.0117655, -0.00961193, 0.00740305, 0.00512813, -0.00278378, -0.000371923, -0.00210284, -0.00463488, -0.00721841, -0.00984782, 0.0125177, 0.0152233, 0.0179597, 0.0207227, -0.0235078, -0.0263108, 0.029128, -0.0319553, -0.0347887, -0.0376246, -0.0404592, -0.0432887, -0.0461094, 0.0489178, -0.0517099, 0.0544825, -0.0572313, -0.0599535, -0.0626447, -0.0653016, 0.0679209, -0.0704985, 0.0730311, -0.0755149, 0.0779464, -0.0803221, 0.0826381, 0.084891, 0.0870773, -0.0891934, 0.0912352, -0.0931997, -0.0950832, 0.0968816, -0.0985917, 0.10021, -0.101732, 0.103154, -0.104473, 0.105685, 0.106786, -0.107771, 0.108638, 0.10938, -0.109995, -0.110478, -0.110824, 0.111027, -0.111083, 0.110986, -0.11073, 0.110308, 0.109714, 0.108937, -0.107971, -0.106804, 0.105425, -0.103818, 0.101968, -0.0998541, -0.09745, 0.0947239, 0.0916329, -0.0881177, 0.0840946, -0.0794323, -0.0738674, -0.0662428, 0.0507865, 0.0246031, 0.0068378, 0.00139466, -0.000241508, -3.70079e-05, 5.08034e-06, 6.38315e-07, 1.16467e-08, 4.5793e-08, -6.13077e-08, 5.42106e-09, -7.47922e-09, -2.00866e-08, 1.36465e-09, -3.72919e-09, -8.39522e-09, 2.51147e-08, 8.32675e-09, 1.82803e-08, 4.30645e-08, -1.58292e-08, 2.36197e-08, -2.82189e-09, 1.36412e-09, 1.68808e-08, -2.27167e-08, -2.67781e-09, 1.42714e-08, 2.51214e-08, -1.49647e-08, 3.3942e-09, -5.59592e-09, 1.23854e-08, -2.10692e-08, 5.54102e-09, -5.30641e-09, -1.47668e-08, -1.38247e-08, -6.81415e-10, 4.65975e-09, 1.35327e-08, -1.60137e-08, 1.30739e-08, -1.11625e-08, 4.71564e-09, -1.76765e-09, -5.48931e-09, 5.70247,
0.2, 5.02, 0.0765847, 0.101835, 0.116303, -0.125257, 0.130811, -0.134047, 0.135597, -0.135864, 0.135129, -0.13359, 0.131397, -0.128667, -0.125491, 0.121943, 0.118083, -0.113962, 0.109624, 0.105106, -0.100438, -0.0956482, 0.0907609, -0.0857973, 0.0807767, 0.0757153, 0.0706285, 0.0655299, -0.0604311, -0.0553439, -0.0502779, -0.0452424, 0.0402455, 0.0352949, -0.0303975, -0.0255595, -0.0207869, -0.0160849, 0.0114583, 0.00691169, -0.00244913, -0.00192569, 0.0062093, -0.0103985, 0.0144905, -0.0184828, -0.0223727, -0.0261582, -0.0298374, 0.0334084, 0.0368698, -0.0402199, 0.0434576, 0.046582, -0.0495916, -0.0524859, -0.0552641, -0.0579258, -0.0604705, 0.0628975, 0.0652067, 0.0673979, 0.0694713, 0.0714268, 0.0732642, 0.074984, -0.0765864, 0.078072, -0.079442, -0.0806982, 0.081846, -0.082897, -0.0838722, 0.0848074, 0.0857444, -0.0867187, -0.0877367, 0.0887674, -0.089759, -0.0906552, 0.091414, 0.092007, -0.0924181, -0.0926382, -0.0926621, -0.0924872, 0.0921107, 0.0915321, 0.0907497, 0.0897631, -0.0885717, -0.0871746, 0.0855729, -0.0837667, -0.0817563, -0.0795435, -0.0771303, -0.0745182, -0.07171, 0.068709, -0.0655186, 0.0621432, -0.0585868, -0.054855, -0.0509532, -0.0468872, 0.0426643, -0.038291, 0.033775, -0.0291244, 0.0243478, -0.0194543, 0.0144532, 0.00935451, 0.00416894, 0.00109297, -0.00641967, 0.0117995, 0.0172204, -0.0226695, 0.0281339, -0.0336004, 0.0390549, -0.0444834, 0.0498711, -0.0552031, -0.0604643, 0.0656383, -0.07071, -0.0756617, 0.0804772, 0.0851386, 0.0896282, -0.0939272, 0.0980167, -0.101877, 0.105487, -0.108826, -0.111871, -0.114598, 0.116982, 0.118995, -0.120608, 0.121786, -0.122493, 0.122687, 0.122315, -0.121317, -0.119616, 0.11711, -0.113661, 0.109058, 0.102896, 0.0934874, -0.0724868, -0.0354781, -0.0099735, -0.00206051, 0.000361772, 5.62256e-05, -7.84274e-06, -9.90968e-07, -5.56036e-08, -4.85319e-08, 4.31116e-08, -2.37679e-08, -1.80168e-08, 1.00871e-09, 3.15011e-09, 1.20826e-08, 2.45382e-08, -2.66005e-08, 3.28365e-10, -2.05515e-08, -3.47477e-08, -8.22721e-09, -1.66397e-08, 2.96338e-08, 1.80704e-09, 3.93774e-09, 2.76502e-08, -7.34512e-09, 3.40921e-09, -2.11252e-08, 2.85916e-08, -1.59635e-09, 5.80981e-09, -1.0851e-08, 1.76117e-08, -2.24901e-09, 3.2745e-09, 1.49163e-08, -9.48999e-10, -6.88422e-09, -4.02029e-09, -1.32024e-08, 9.4815e-09, 4.21769e-09, 6.53094e-09, 3.31145e-10, 6.20396e-09, 1.9675e-09, 8.44591,
0.3, 3.37833, 0.103636, 0.133581, 0.147574, -0.153429, 0.154348, -0.151996, 0.147364, -0.141093, 0.133633, -0.125305, 0.116355, -0.106969, -0.0972979, 0.0874599, 0.0775523, -0.0676549, 0.0578341, 0.0481449, -0.038633, -0.0293374, 0.02029, -0.0115183, 0.00304479, -0.00511184, -0.0129363, -0.020416, 0.027541, 0.0343037, 0.0406983, 0.046721, -0.0523689, -0.0576417, 0.0625392, 0.0670628, 0.0712148, 0.0749985, -0.0784179, -0.0814778, 0.0841838, -0.0865413, 0.0885575, -0.0902392, 0.0915935, -0.0926295, -0.0933536, -0.0937752, -0.0939032, 0.0937463, 0.0933138, -0.0926149, 0.0916592, 0.0904572, -0.0890172, -0.0873501, -0.0854656, -0.083374, -0.0810851, 0.0786089, 0.0759557, 0.0731355, 0.0701586, 0.0670351, 0.0637746, 0.0603874, -0.0568834, 0.0532726, -0.0495651, -0.0457712, 0.0419018, -0.0379692, -0.0339856, 0.0299613, 0.0258974, -0.021782, -0.0175878, 0.0132818, -0.00883842, -0.00424689, -0.00048852, -0.00535307, 0.0103265, 0.0153856, 0.0205065, 0.025665, -0.0308365, -0.035997, -0.0411226, -0.0461892, 0.051173, 0.0560499, -0.0607969, 0.0653904, 0.0698069, 0.0740241, 0.0780199, 0.0817719, 0.085259, -0.0884608, 0.0913572, -0.0939298, 0.0961595, 0.0980304, 0.099526, 0.100631, -0.101334, 0.101621, -0.101483, 0.10091, -0.0998941, 0.098431, -0.0965159, -0.0941467, -0.0913237, 0.0880484, -0.0843239, 0.0801568, 0.0755544, -0.0705269, 0.0650861, -0.0592466, 0.0530247, -0.0464391, 0.0395108, -0.032263, -0.0247212, 0.0169131, -0.00886889, -0.000620801, -0.00779661, -0.016346, -0.0249883, 0.0336818, -0.0423819, 0.0510422, -0.0596136, 0.0680433, 0.076277, 0.0842559, -0.0919187, -0.0991992, 0.106028, -0.112327, 0.118015, -0.123001, -0.127179, 0.130431, 0.132617, -0.13356, 0.133031, -0.130705, -0.125998, -0.116683, 0.0919547, 0.0456706, 0.0130474, 0.00274423, -0.000491057, -7.78704e-05, 1.1107e-05, 1.43334e-06, 1.07404e-07, 6.47669e-08, -2.15848e-08, 2.42948e-08, 9.19324e-10, 4.90807e-08, -1.4635e-08, -6.46422e-09, -2.41306e-08, 3.25088e-08, -5.97112e-10, 2.41691e-09, 2.56594e-08, 2.02179e-08, 3.15436e-09, -2.29129e-08, 8.58286e-10, -1.65163e-08, -1.89464e-08, 1.25432e-08, -2.34911e-08, 1.95106e-08, -2.76468e-08, 1.37163e-08, 6.51469e-09, 1.02476e-09, -1.25301e-08, -6.12923e-09, -3.36217e-09, -1.63728e-09, 4.94629e-09, 4.20234e-10, 4.64009e-09, 5.58046e-10, -1.0539e-08, -1.08145e-08, -7.62753e-09, 7.55963e-09, 1.45238e-08, -7.24474e-09, 11.2062,
0.4, 2.58, 0.130254, 0.161156, 0.170188, -0.168366, 0.160297, -0.148415, 0.134173, -0.118518, 0.102103, -0.085393, 0.0687292, -0.0523658, -0.0364942, 0.0212583, 0.00676628, 0.00690167, -0.0196878, -0.0315525, 0.0424701, 0.0524273, -0.0614205, 0.0694537, -0.0765389, -0.082692, -0.0879349, -0.0922929, 0.095794, 0.0984698, 0.100353, 0.10148, -0.101884, -0.101605, 0.100681, 0.0991487, 0.0970481, 0.0944178, -0.0912966, -0.087723, 0.0837356, -0.0793714, 0.074668, -0.0696621, 0.0643889, -0.0588843, -0.0531811, -0.0473132, -0.0413127, 0.0352107, 0.0290369, -0.0228208, 0.0165901, 0.0103716, -0.0041906, 0.00192815, 0.00796134, 0.0138871, 0.0196843, -0.0253335, -0.030816, -0.0361143, -0.0412125, -0.0460955, -0.0507493, -0.0551613, 0.0593201, -0.0632153, 0.0668383, 0.0701823, -0.0732447, 0.0760302, 0.0785547, -0.0808501, -0.0829563, 0.0849082, 0.08671, -0.0883244, 0.0896882, 0.0907303, -0.0913926, -0.0916312, 0.0914168, 0.0907299, 0.0895577, 0.0878931, -0.0857318, -0.083075, -0.0799253, -0.0762901, 0.0721793, 0.067606, -0.0625878, 0.0571444, 0.0512991, 0.0450787, 0.0385136, 0.0316362, 0.0244829, -0.0170924, 0.00950626, -0.00176853, -0.00607433, -0.0139743, -0.0218808, -0.0297424, 0.0375061, -0.045118, 0.0525237, -0.0596682, 0.0664969, -0.0729556, 0.0789906, 0.0845497, 0.0895822, -0.0940393, 0.097874, -0.101043, -0.103506, 0.105225, -0.106167, 0.106302, -0.105608, 0.104063, -0.101654, 0.0983716, 0.0942144, -0.0891848, 0.0832944, 0.076559, -0.0690033, -0.0606586, -0.0515643, 0.0417664, -0.0313207, 0.0202899, -0.0087458, -0.00323106, -0.0155514, -0.0281156, 0.0408149, 0.0535295, -0.0661285, 0.0784678, -0.0903893, 0.101719, 0.112261, -0.121795, -0.130067, 0.136771, -0.141529, 0.143834, 0.14285, 0.135755, -0.109325, -0.0553492, -0.0161446, -0.00347368, 0.000636479, 0.000103425, -1.51335e-05, -2.01584e-06, -1.84456e-07, -6.60238e-08, 1.15497e-09, -1.88612e-08, 8.87633e-09, -7.34731e-08, 2.49651e-08, 7.94463e-09, 2.38993e-08, -1.79776e-08, 5.85153e-09, 2.27098e-08, -1.0749e-09, -2.95942e-08, 1.12129e-08, 2.02544e-08, -1.11705e-08, 1.41752e-08, 1.311e-08, -1.1379e-08, 2.7356e-08, -2.3628e-08, 1.98637e-08, -1.08005e-08, -1.56608e-08, -2.05047e-09, 8.95857e-09, 1.34241e-08, -9.11298e-10, -1.37266e-09, -9.09017e-09, -2.70319e-09, -4.81265e-09, -1.09124e-09, 1.72397e-08, 2.58742e-09, 9.54603e-09, -3.78058e-09, -5.05939e-09, 1.5113e-08, 13.9741,
0.5, 2.125, 0.155732, 0.182965, 0.182044, -0.168013, 0.147253, -0.123135, 0.097647, -0.0720468, 0.0471606, -0.0235385, 0.00154494, 0.0185843, 0.036707, -0.0527496, -0.0666903, 0.0785451, -0.0883607, -0.0962056, 0.102165, 0.106337, -0.108828, 0.109752, -0.109226, -0.10737, -0.104305, -0.10015, 0.0950233, 0.0890424, 0.0823201, 0.0749661, -0.0670862, -0.0587821, 0.0501507, 0.0412838, 0.0322688, 0.0231876, -0.014117, -0.00512868, -0.00371106, 0.0123408, -0.0207047, 0.0287517, -0.0364355, 0.0437154, 0.0505546, 0.0569213, 0.0627887, -0.0681336, -0.0729374, 0.0771852, -0.0808662, -0.0839742, 0.0865044, 0.0884574, 0.0898357, 0.0906461, 0.0908968, -0.0905995, -0.0897681, -0.0884191, -0.0865709, -0.084244, -0.0814602, -0.0782436, 0.0746195, -0.0706145, 0.0662569, 0.0615763, -0.0566038, 0.0513734, 0.0459191, -0.0402724, -0.034451, 0.0284532, 0.0222552, -0.0158264, 0.00914856, 0.00222776, 0.00490545, 0.0122031, -0.0196067, -0.027052, -0.0344719, -0.041798, 0.048961, 0.0558927, 0.0625244, 0.0687895, -0.0746227, -0.0799606, 0.0847439, -0.0889155, -0.0924225, -0.0952174, -0.0972579, -0.0985062, -0.0989321, 0.0985119, -0.0972289, 0.0950745, -0.0920473, -0.0881552, -0.0834139, -0.0778476, 0.0714905, -0.064384, 0.056579, -0.0481348, 0.0391186, -0.0296062, 0.0196801, 0.00943014, -0.00104716, 0.0116501, -0.0222716, 0.0328008, 0.0431233, -0.0531227, 0.0626814, -0.0716818, 0.0800069, -0.0875427, 0.0941783, -0.0998077, -0.104331, 0.107656, -0.1097, -0.110388, 0.109659, 0.107465, 0.103769, -0.0985527, 0.0918135, -0.0835663, 0.0738461, -0.0627075, -0.0502272, -0.0365054, 0.0216659, 0.00585848, 0.0107391, -0.0279202, 0.0454458, -0.0630422, -0.0803934, 0.0971381, 0.112855, -0.127047, 0.139105, -0.148245, -0.153265, -0.150649, 0.124699, 0.0646567, 0.0193441, 0.00427682, -0.00080571, -0.000134617, 2.02741e-05, 2.75569e-06, 3.09438e-07, 4.46422e-08, -3.25576e-08, 3.109e-08, -7.51794e-09, 5.31256e-08, -4.00206e-08, -9.31223e-09, -2.38907e-08, 8.87488e-09, -1.3809e-08, -3.95242e-08, -1.94471e-08, 2.84525e-08, -2.11104e-08, 3.46892e-09, 7.60407e-09, -1.76636e-08, 8.71173e-09, -6.13528e-09, -6.08887e-09, 3.34038e-09, -9.12012e-09, 1.40629e-08, 1.57987e-08, -2.14413e-11, -8.5931e-09, 1.17587e-09, -4.99654e-09, 6.23889e-09, -4.34491e-09, 2.33941e-09, 8.63553e-10, -7.8378e-09, -1.00988e-08, 6.27756e-09, -6.04146e-09, 5.31068e-09, -2.39645e-10, -1.51064e-08, 16.745,
0.6, 1.84667, 0.179415, 0.197719, 0.181887, -0.151935, 0.116351, -0.0795103, 0.0438674, -0.0108495, -0.0187267, 0.0444298, -0.0660832, 0.0836813, 0.0973363, -0.10724, -0.11364, 0.116816, -0.117072, -0.11472, 0.110076, 0.103452, -0.0951523, 0.0854701, -0.0746849, -0.0630596, -0.0508409, -0.0382576, 0.0255198, 0.0128195, 0.000330038, -0.0117941, 0.023415, 0.034414, -0.0446878, -0.0541499, -0.0627293, -0.0703693, 0.0770274, 0.0826739, -0.0872917, 0.0908739, -0.0934253, 0.0949598, -0.0954995, 0.0950762, 0.0937257, 0.0914928, 0.088427, -0.0845824, -0.0800171, 0.0747929, -0.068974, -0.0626275, 0.0558202, 0.0486218, 0.0411014, 0.0333281, 0.0253705, -0.0172958, -0.00917038, -0.00105846, 0.00697795, 0.0148791, 0.022588, 0.0300511, -0.0372175, 0.0440401, -0.050476, -0.0564867, 0.0620405, -0.067116, -0.0717068, 0.0758261, 0.0794999, -0.0827519, -0.085574, 0.0879125, -0.0896821, -0.0907861, 0.0911419, 0.0906849, -0.0893718, -0.0871761, -0.0840863, -0.0801046, 0.0752447, 0.0695337, 0.063009, 0.0557203, -0.047728, -0.0391032, 0.0299278, -0.0202923, -0.0102966, -4.82374e-05, 0.0103384, 0.0207438, 0.0310437, -0.0411115, 0.0508191, -0.0600391, 0.0686453, 0.0765164, 0.0835356, 0.0895933, -0.0945901, 0.0984354, -0.101052, 0.102376, -0.102359, 0.100968, -0.0981886, -0.0940247, -0.0884995, 0.0816557, -0.0735558, 0.0642834, 0.0539414, -0.0426523, 0.0305573, -0.0178154, 0.00460198, 0.00889292, -0.0224665, 0.0359049, 0.0489868, -0.0614842, 0.0731682, 0.0838088, -0.0931817, -0.101069, -0.107265, 0.111578, -0.113838, 0.113897, -0.111634, 0.106961, 0.0998256, 0.0902167, -0.0781677, -0.0637614, 0.0471361, -0.0284876, 0.00807811, 0.0137591, 0.0366108, -0.0599736, -0.0832374, 0.105662, -0.126333, 0.144081, 0.157201, 0.161326, -0.138142, -0.0737109, -0.02272, -0.00518255, 0.00100735, 0.000173568, -2.69483e-05, -3.76739e-06, -4.42375e-07, -5.14546e-08, 7.82246e-08, -3.66418e-08, -1.61007e-09, -4.73171e-08, 3.02237e-08, 2.27229e-08, 2.41376e-08, -6.65877e-09, 5.51046e-09, 3.07763e-08, 1.48837e-08, -1.54163e-08, 2.05075e-08, -9.4373e-09, -1.34951e-08, 5.73636e-09, -8.18062e-09, 1.55324e-08, -6.47328e-09, 1.73926e-08, 6.93792e-09, 1.29462e-08, 7.1594e-09, -6.27278e-09, -1.45036e-09, -6.46404e-09, 6.87324e-09, -1.30326e-08, -1.12839e-08, -1.74118e-09, 6.28364e-09, 4.73254e-09, -8.74584e-09, -4.7279e-09, -9.04422e-09, 3.41701e-09, 3.1567e-09, 9.89712e-09, 19.5164,
0.7, 1.67357, 0.20072, 0.204508, 0.169412, -0.121373, 0.0711372, -0.023902, -0.0177393, 0.0525842, -0.0802354, 0.100781, -0.114607, 0.122278, 0.12446, -0.121866, -0.115225, 0.105251, -0.0926334, -0.0780177, 0.0620026, 0.0451347, -0.0279049, 0.0107488, 0.00595401, 0.0218779, 0.0367494, 0.050345, -0.0624871, -0.0730422, -0.081917, -0.0890555, 0.0944337, 0.0980598, -0.099967, -0.100213, -0.0988746, -0.0960478, 0.0918415, 0.086377, -0.0797851, 0.0722026, -0.0637714, 0.0546364, -0.0449421, 0.0348334, 0.0244507, 0.0139324, 0.00341054, 0.00698892, 0.0171473, -0.0269534, 0.0363053, 0.0451104, -0.053285, -0.060756, -0.0674598, -0.073344, -0.0783654, 0.0824914, 0.0856992, 0.0879759, 0.0893182, 0.0897316, 0.0892299, 0.0878357, -0.0855791, 0.0824973, -0.0786347, -0.0740421, 0.0687767, -0.062903, -0.0564887, 0.0496004, 0.0422893, -0.0345813, -0.0264752, 0.0179622, -0.00905381, 0.000202442, -0.0097217, -0.0193918, 0.0290828, 0.038655, 0.0479636, 0.0568631, -0.0652082, -0.0728592, -0.0796809, -0.0855478, 0.0903442, 0.0939671, -0.0963298, 0.097361, 0.0970084, 0.0952404, 0.092047, 0.0874399, 0.0814548, -0.0741508, 0.0656103, -0.0559394, 0.0452655, 0.0337378, 0.0215246, 0.00881124, 0.00420172, -0.0173022, 0.0302692, -0.0428761, 0.0548951, -0.0661005, 0.0762732, 0.0852046, 0.0927012, -0.0985884, 0.102714, -0.104954, -0.105215, 0.103436, -0.099594, 0.0937047, -0.0858247, 0.0760529, -0.0645303, 0.0514408, 0.0370093, -0.0215004, 0.00521536, -0.0115112, 0.0283163, 0.0448126, 0.0605963, -0.0752525, 0.0883645, -0.0995209, 0.108327, -0.114411, -0.117439, -0.117123, 0.113233, 0.105612, -0.0941825, 0.0789654, -0.0600908, 0.037815, 0.0125343, 0.0151908, 0.044613, -0.0747612, 0.104382, -0.131833, -0.154762, -0.167764, 0.149686, 0.0826038, 0.0263424, 0.00622162, -0.00125127, -0.000222783, 3.56892e-05, 5.16069e-06, 6.43789e-07, 6.32297e-08, -5.94999e-08, 2.45525e-08, -2.61824e-08, 3.3147e-08, -5.47418e-08, -3.39913e-08, -1.82489e-08, 2.24621e-08, -1.99466e-09, -2.41964e-08, -2.0945e-08, 1.06456e-08, -2.94936e-08, 5.55901e-09, 9.52718e-09, 7.12558e-09, 1.47449e-08, -1.18527e-08, 1.47486e-08, -3.97555e-08, -7.44989e-09, -6.62038e-09, -1.11114e-08, 8.07132e-09, 8.31925e-09, 1.46343e-08, -1.58588e-09, 1.57945e-08, -1.38798e-09, 3.35914e-09, 3.43133e-09, -4.32121e-09, -3.46578e-10, 1.4907e-09, 1.36306e-08, -1.18291e-08, -1.09421e-08, -1.54291e-08, 22.2867,
0.8, 1.57, 0.219156, 0.202845, 0.145289, -0.0791158, 0.0170992, 0.0353333, -0.0761624, 0.105124, -0.122901, 0.130677, -0.129881, 0.122026, 0.108612, -0.0910642, -0.0706933, 0.048676, -0.0260447, -0.00368353, -0.017669, -0.0374137, 0.0550821, -0.0703269, 0.0829117, 0.0926976, 0.0996339, 0.103746, -0.105122, -0.103909, -0.100294, -0.0945008, 0.0867805, 0.0774028, -0.0666483, -0.0548032, -0.0421532, -0.0289787, 0.01555, 0.00212425, 0.0110584, -0.023776, 0.0358286, -0.047038, 0.0572498, -0.0663341, -0.0741839, -0.0807176, -0.0858772, 0.0896275, 0.0919549, -0.0928671, 0.0923916, 0.0905742, -0.0874757, -0.0831734, -0.0777572, -0.0713283, -0.063997, 0.0558818, 0.0471072, 0.0378015, 0.028096, 0.0181226, 0.0080124, -0.00210538, 0.0121052, -0.0218663, 0.0312746, 0.0402232, -0.048617, 0.0563753, 0.0634389, -0.0697756, -0.0753742, 0.0802268, 0.0842958, -0.0874947, 0.089701, 0.0907805, -0.0906181, -0.0891276, 0.0862581, 0.0819912, 0.0763408, 0.0693515, -0.0610971, -0.0516803, -0.0412303, -0.0299026, 0.0178754, 0.00534766, 0.00746397, -0.0203296, -0.0330087, -0.0452566, -0.0568277, -0.0674812, -0.0769863, 0.0851272, -0.0917084, 0.0965599, -0.0995407, -0.100545, -0.0995048, -0.0963919, 0.0912235, -0.0840593, 0.0750061, -0.0642154, 0.0518821, -0.0382431, 0.0235727, 0.008179, -0.00760198, 0.0234127, -0.0388811, 0.0536289, 0.06728, -0.0794694, 0.0898532, -0.0981169, 0.103986, -0.107234, 0.107691, -0.105253, -0.0998867, 0.0916343, -0.0806212, -0.0670539, 0.0512239, 0.0335048, 0.0143486, 0.00572036, -0.0261122, 0.0461844, -0.0652539, 0.0826121, 0.0975448, 0.10935, -0.117364, -0.120982, 0.11969, -0.113088, 0.100924, -0.0831318, -0.0598564, 0.0315059, -0.00120747, 0.0372051, -0.074954, 0.112325, 0.14621, 0.16997, -0.159327, -0.0914015, -0.030278, -0.00742723, 0.00154897, 0.000285418, -4.72162e-05, -7.0734e-06, -9.5462e-07, -9.52709e-08, 3.30121e-08, -1.93791e-08, 2.97588e-08, 1.50928e-09, 5.26394e-08, 4.47838e-08, 3.22467e-08, -1.13357e-08, 5.33327e-09, 3.30786e-08, 2.48881e-08, -2.39092e-08, 3.10522e-08, 7.40908e-09, -1.41451e-08, -1.4752e-08, -1.70028e-08, -4.10766e-09, -8.06243e-10, 4.04416e-08, 2.32569e-09, 9.6825e-09, 1.03256e-08, 7.85309e-09, -1.13564e-08, -9.12207e-09, -7.97678e-10, -1.98758e-08, 8.81922e-10, -1.0469e-08, -1.80228e-09, 5.2392e-09, 1.25321e-09, 2.61154e-10, 1.42731e-09, 1.5108e-09, -5.459e-10, 1.3144e-08, 25.055,
